.1.3.6.1.4.1.2606.4.2.3.5.2.1.5.4 = INTEGER: -1
.1.3.6.1.4.1.2606.4.2.3.5.2.1.5.5 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.5.6 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.5.7 = INTEGER: 27
.1.3.6.1.4.1.2606.4.2.3.5.2.1.5.8 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.5.9 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.5.10 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.5.11 = INTEGER: 29
.1.3.6.1.4.1.2606.4.2.3.5.2.1.5.12 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.5.13 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.5.14 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.5.15 = INTEGER: 24
.1.3.6.1.4.1.2606.4.2.3.5.2.1.5.16 = INTEGER: -1
.1.3.6.1.4.1.2606.4.2.3.5.2.1.6.1 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.6.2 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.6.3 = INTEGER: 65
.1.3.6.1.4.1.2606.4.2.3.5.2.1.6.4 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.6.5 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.6.6 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.6.7 = INTEGER: 65
.1.3.6.1.4.1.2606.4.2.3.5.2.1.6.8 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.6.9 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.6.10 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.6.11 = INTEGER: 65
.1.3.6.1.4.1.2606.4.2.3.5.2.1.6.12 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.6.13 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.6.14 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.6.15 = INTEGER: 65
.1.3.6.1.4.1.2606.4.2.3.5.2.1.6.16 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.7.1 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.7.2 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.7.3 = INTEGER: 10
.1.3.6.1.4.1.2606.4.2.3.5.2.1.7.4 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.7.5 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.7.6 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.7.7 = INTEGER: 10
.1.3.6.1.4.1.2606.4.2.3.5.2.1.7.8 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.7.9 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.7.10 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.7.11 = INTEGER: 10
.1.3.6.1.4.1.2606.4.2.3.5.2.1.7.12 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.7.13 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.7.14 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.7.15 = INTEGER: 10
.1.3.6.1.4.1.2606.4.2.3.5.2.1.7.16 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.8.1 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.8.2 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.8.3 = INTEGER: 35
.1.3.6.1.4.1.2606.4.2.3.5.2.1.8.4 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.8.5 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.8.6 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.8.7 = INTEGER: 35
.1.3.6.1.4.1.2606.4.2.3.5.2.1.8.8 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.8.9 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.8.10 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.8.11 = INTEGER: 35
.1.3.6.1.4.1.2606.4.2.3.5.2.1.8.12 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.8.13 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.8.14 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.5.2.1.8.15 = INTEGER: 35
.1.3.6.1.4.1.2606.4.2.3.5.2.1.8.16 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.6.1.0 = INTEGER: 8
.1.3.6.1.4.1.2606.4.2.3.6.2.1.1.1 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.1.2 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.6.2.1.1.3 = INTEGER: 3
.1.3.6.1.4.1.2606.4.2.3.6.2.1.1.4 = INTEGER: 4
.1.3.6.1.4.1.2606.4.2.3.6.2.1.1.5 = INTEGER: 5
.1.3.6.1.4.1.2606.4.2.3.6.2.1.1.6 = INTEGER: 6
.1.3.6.1.4.1.2606.4.2.3.6.2.1.1.7 = INTEGER: 7
.1.3.6.1.4.1.2606.4.2.3.6.2.1.1.8 = INTEGER: 8
.1.3.6.1.4.1.2606.4.2.3.6.2.1.2.1 = INTEGER: 21
.1.3.6.1.4.1.2606.4.2.3.6.2.1.2.2 = INTEGER: 22
.1.3.6.1.4.1.2606.4.2.3.6.2.1.2.3 = INTEGER: 21
.1.3.6.1.4.1.2606.4.2.3.6.2.1.2.4 = INTEGER: 22
.1.3.6.1.4.1.2606.4.2.3.6.2.1.2.5 = INTEGER: 21
.1.3.6.1.4.1.2606.4.2.3.6.2.1.2.6 = INTEGER: 22
.1.3.6.1.4.1.2606.4.2.3.6.2.1.2.7 = INTEGER: 21
.1.3.6.1.4.1.2606.4.2.3.6.2.1.2.8 = INTEGER: 22
.1.3.6.1.4.1.2606.4.2.3.6.2.1.3.1 = STRING: "Setpoint Temp.     0"
.1.3.6.1.4.1.2606.4.2.3.6.2.1.3.2 = STRING: "Setpoint Timax     0"
.1.3.6.1.4.1.2606.4.2.3.6.2.1.3.3 = STRING: "Setpoint Temp.     1"
.1.3.6.1.4.1.2606.4.2.3.6.2.1.3.4 = STRING: "Setpoint Timax     1"
.1.3.6.1.4.1.2606.4.2.3.6.2.1.3.5 = STRING: "Setpoint Temp.     2"
.1.3.6.1.4.1.2606.4.2.3.6.2.1.3.6 = STRING: "Setpoint Timax     2"
.1.3.6.1.4.1.2606.4.2.3.6.2.1.3.7 = STRING: "Setpoint Temp.     3"
.1.3.6.1.4.1.2606.4.2.3.6.2.1.3.8 = STRING: "Setpoint Timax     3"
.1.3.6.1.4.1.2606.4.2.3.6.2.1.4.1 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.4.2 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.4.3 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.4.4 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.4.5 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.4.6 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.4.7 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.4.8 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.5.1 = INTEGER: 29
.1.3.6.1.4.1.2606.4.2.3.6.2.1.5.2 = INTEGER: 5
.1.3.6.1.4.1.2606.4.2.3.6.2.1.5.3 = INTEGER: 29
.1.3.6.1.4.1.2606.4.2.3.6.2.1.5.4 = INTEGER: 5
.1.3.6.1.4.1.2606.4.2.3.6.2.1.5.5 = INTEGER: 29
.1.3.6.1.4.1.2606.4.2.3.6.2.1.5.6 = INTEGER: 5
.1.3.6.1.4.1.2606.4.2.3.6.2.1.5.7 = INTEGER: 29
.1.3.6.1.4.1.2606.4.2.3.6.2.1.5.8 = INTEGER: 5
.1.3.6.1.4.1.2606.4.2.3.6.2.1.6.1 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.6.2 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.6.3 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.6.4 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.6.5 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.6.6 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.6.7 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.6.8 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.7.1 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.7.2 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.7.3 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.7.4 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.7.5 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.7.6 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.7.7 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.7.8 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.8.1 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.6.2.1.8.2 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.6.2.1.8.3 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.6.2.1.8.4 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.6.2.1.8.5 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.6.2.1.8.6 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.6.2.1.8.7 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.6.2.1.8.8 = INTEGER: 0
.1.3.6.1.4.1.2606.4.2.3.6.2.1.9.1 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.9.2 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.9.3 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.9.4 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.9.5 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.9.6 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.9.7 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.6.2.1.9.8 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.7.1.0 = INTEGER: 16
.1.3.6.1.4.1.2606.4.2.3.7.2.1.1.1 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.7.2.1.1.2 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.1.3 = INTEGER: 3
.1.3.6.1.4.1.2606.4.2.3.7.2.1.1.4 = INTEGER: 4
.1.3.6.1.4.1.2606.4.2.3.7.2.1.1.5 = INTEGER: 5
.1.3.6.1.4.1.2606.4.2.3.7.2.1.1.6 = INTEGER: 6
.1.3.6.1.4.1.2606.4.2.3.7.2.1.1.7 = INTEGER: 7
.1.3.6.1.4.1.2606.4.2.3.7.2.1.1.8 = INTEGER: 8
.1.3.6.1.4.1.2606.4.2.3.7.2.1.1.9 = INTEGER: 9
.1.3.6.1.4.1.2606.4.2.3.7.2.1.1.10 = INTEGER: 10
.1.3.6.1.4.1.2606.4.2.3.7.2.1.1.11 = INTEGER: 11
.1.3.6.1.4.1.2606.4.2.3.7.2.1.1.12 = INTEGER: 12
.1.3.6.1.4.1.2606.4.2.3.7.2.1.1.13 = INTEGER: 13
.1.3.6.1.4.1.2606.4.2.3.7.2.1.1.14 = INTEGER: 14
.1.3.6.1.4.1.2606.4.2.3.7.2.1.1.15 = INTEGER: 15
.1.3.6.1.4.1.2606.4.2.3.7.2.1.1.16 = INTEGER: 16
.1.3.6.1.4.1.2606.4.2.3.7.2.1.2.1 = STRING: "Warning-Status     0"
.1.3.6.1.4.1.2606.4.2.3.7.2.1.2.2 = STRING: "Alarm-Status       0"
.1.3.6.1.4.1.2606.4.2.3.7.2.1.2.3 = STRING: "Temperature Sensor 0"
.1.3.6.1.4.1.2606.4.2.3.7.2.1.2.4 = STRING: "Temp.diff Filter   0"
.1.3.6.1.4.1.2606.4.2.3.7.2.1.2.5 = STRING: "Warning-Status     1"
.1.3.6.1.4.1.2606.4.2.3.7.2.1.2.6 = STRING: "Alarm-Status       1"
.1.3.6.1.4.1.2606.4.2.3.7.2.1.2.7 = STRING: "Temperature Sensor 1"
.1.3.6.1.4.1.2606.4.2.3.7.2.1.2.8 = STRING: "Temp.diff Filter   1"
.1.3.6.1.4.1.2606.4.2.3.7.2.1.2.9 = STRING: "Warning-Status     2"
.1.3.6.1.4.1.2606.4.2.3.7.2.1.2.10 = STRING: "Alarm-Status       2"
.1.3.6.1.4.1.2606.4.2.3.7.2.1.2.11 = STRING: "Temperature Sensor 2"
.1.3.6.1.4.1.2606.4.2.3.7.2.1.2.12 = STRING: "Temp.diff Filter   2"
.1.3.6.1.4.1.2606.4.2.3.7.2.1.2.13 = STRING: "Warning-Status     3"
.1.3.6.1.4.1.2606.4.2.3.7.2.1.2.14 = STRING: "Alarm-Status       3"
.1.3.6.1.4.1.2606.4.2.3.7.2.1.2.15 = STRING: "Temperature Sensor 3"
.1.3.6.1.4.1.2606.4.2.3.7.2.1.2.16 = STRING: "Temp.diff Filter   3"
.1.3.6.1.4.1.2606.4.2.3.7.2.1.3.1 = INTEGER: 4
.1.3.6.1.4.1.2606.4.2.3.7.2.1.3.2 = INTEGER: 4
.1.3.6.1.4.1.2606.4.2.3.7.2.1.3.3 = INTEGER: 4
.1.3.6.1.4.1.2606.4.2.3.7.2.1.3.4 = INTEGER: 4
.1.3.6.1.4.1.2606.4.2.3.7.2.1.3.5 = INTEGER: 4
.1.3.6.1.4.1.2606.4.2.3.7.2.1.3.6 = INTEGER: 4
.1.3.6.1.4.1.2606.4.2.3.7.2.1.3.7 = INTEGER: 4
.1.3.6.1.4.1.2606.4.2.3.7.2.1.3.8 = INTEGER: 4
.1.3.6.1.4.1.2606.4.2.3.7.2.1.3.9 = INTEGER: 4
.1.3.6.1.4.1.2606.4.2.3.7.2.1.3.10 = INTEGER: 4
.1.3.6.1.4.1.2606.4.2.3.7.2.1.3.11 = INTEGER: 4
.1.3.6.1.4.1.2606.4.2.3.7.2.1.3.12 = INTEGER: 4
.1.3.6.1.4.1.2606.4.2.3.7.2.1.3.13 = INTEGER: 4
.1.3.6.1.4.1.2606.4.2.3.7.2.1.3.14 = INTEGER: 4
.1.3.6.1.4.1.2606.4.2.3.7.2.1.3.15 = INTEGER: 4
.1.3.6.1.4.1.2606.4.2.3.7.2.1.3.16 = INTEGER: 4
.1.3.6.1.4.1.2606.4.2.3.7.2.1.4.1 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.4.2 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.4.3 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.4.4 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.4.5 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.4.6 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.4.7 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.4.8 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.4.9 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.4.10 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.4.11 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.4.12 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.4.13 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.4.14 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.4.15 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.4.16 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.5.1 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.5.2 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.5.3 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.5.4 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.5.5 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.5.6 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.5.7 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.5.8 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.5.9 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.5.10 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.5.11 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.5.12 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.5.13 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.5.14 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.5.15 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.5.16 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.6.1 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.6.2 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.6.3 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.6.4 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.6.5 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.6.6 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.6.7 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.6.8 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.7.2.1.6.9 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.6.10 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.6.11 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.6.12 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.6.13 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.6.14 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.6.15 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.6.16 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.7.2.1.7.1 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.7.2 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.7.3 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.7.4 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.7.5 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.7.6 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.7.7 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.7.8 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.7.2.1.7.9 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.7.10 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.7.11 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.7.12 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.7.13 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.7.14 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.7.15 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.7.16 = INTEGER: 1
.1.3.6.1.4.1.2606.4.2.3.7.2.1.8.1 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.8.2 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.8.3 = INTEGER: 2
.1.3.6.1.4.1.2606.4.2.3.7.2.1.8.4 = INTEGER: 2
